win_width,win_step,nb_species,nb_replic,f_opt_max,seqgen_par0,seqgen_par1,seqgen_par2,scaling_factor0,scaling_factor1,scaling_factor2,lv_q_func_ratio_avg,lv_rand_ratio_avg,lv3_q_func_sup_proc_avg,lv3_rand_sup_proc_avg,lv3_q_func_inf_proc_avg,lv3_rand_inf_proc_avg
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",4.0,1,1,1.03638036050506,0.993365803690748,0.0461538461538462,0.0230769230769231,0.0384615384615385,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",5.0,1,1,1.0964069678217,0.990865506339617,0.1,0.0153846153846154,0.0461538461538462,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",6.0,1,1,1.06793452785011,1.00257268209514,0.0538461538461539,0.0153846153846154,0.0461538461538462,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",7.0,1,1,1.03392769872161,0.998025257631503,0.0769230769230769,0.0153846153846154,0.0538461538461539,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",8.0,1,1,1.03702131092788,0.99448219414133,0.0846153846153846,0.0153846153846154,0.0615384615384615,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",9.0,1,1,1.0539511505083,0.992988032587271,0.0769230769230769,0.00769230769230769,0.0230769230769231,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",10.0,1,1,1.06302026308506,0.984746789624839,0.0923076923076923,0.0,0.0384615384615385,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",0.1,1,1,4.5194317205302,1.0017604907516,0.730769230769231,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",0.11,1,1,3.9967649297953,0.981910602867477,0.723076923076923,0.00769230769230769,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",0.13,1,1,3.30755130884964,0.976808068556527,0.646153846153846,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",0.14,1,1,3.41946210859705,0.996893536285893,0.830769230769231,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",0.17,1,1,2.50054525308955,0.990348837260255,0.453846153846154,0.0461538461538462,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",0.2,1,1,2.09728734424279,0.971515791794044,0.261538461538462,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",0.25,1,1,1.69617795576312,0.970607187102624,0.161538461538462,0.0153846153846154,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",0.33,1,1,1.35950488180513,0.976559124483562,0.0769230769230769,0.00769230769230769,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",0.5,1,1,1.08114303493039,0.981446355725142,0.0230769230769231,0.00769230769230769,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1.0,1,1,1.00411636354266,0.997105135774837,0.0307692307692308,0.00769230769230769,0.0384615384615385,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",2.0,1,1,1.182742455662,0.99985291059346,0.130769230769231,0.0153846153846154,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",3.0,1,1,1.18346937719264,0.990356552352528,0.169230769230769,0.0230769230769231,0.00769230769230769,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",4.0,1,1,1.19237800841475,0.993288806757253,0.230769230769231,0.00769230769230769,0.00769230769230769,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",5.0,1,1,1.30123297774422,0.993406819157058,0.307692307692308,0.0307692307692308,0.00769230769230769,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",6.0,1,1,1.24272785723495,1.00296899053596,0.3,0.0307692307692308,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",7.0,1,1,1.26137673652347,0.990809072855611,0.223076923076923,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",8.0,1,1,1.25487755681253,1.00072424511639,0.238461538461539,0.0153846153846154,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",9.0,1,1,1.17922955212101,0.990309125403094,0.115384615384615,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",10.0,1,1,1.19724894944625,0.996354456622706,0.169230769230769,0.0153846153846154,0.0153846153846154,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",0.1,1,1,6.27821851865833,0.993731472226645,0.976923076923077,0.0153846153846154,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",0.11,1,1,6.00971561386323,1.00416448373709,0.846153846153846,0.0615384615384615,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",0.13,1,1,5.15310129043763,0.998577184865485,0.946153846153846,0.0153846153846154,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",0.14,1,1,4.62635419620384,0.987536258387223,0.946153846153846,0.0,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",0.17,1,1,3.68038117865034,1.01185298703073,0.838461538461538,0.0538461538461539,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",0.2,1,1,3.0248947888082,1.0010151191707,0.838461538461538,0.0461538461538462,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",0.25,1,1,2.53669562089687,0.993076048944513,0.676923076923077,0.0153846153846154,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",0.33,1,1,1.91136787406761,1.00832828009149,0.784615384615385,0.0538461538461539,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",0.5,1,1,1.36382542553468,0.992265004094184,0.361538461538462,0.0153846153846154,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1.0,1,1,1.00133162168122,0.989911986315081,0.0153846153846154,0.00769230769230769,0.0307692307692308,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",2.0,1,1,0.90999623727308,0.99672782997721,0.00769230769230769,0.0,0.407692307692308,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",3.0,1,1,0.882326631509133,0.993225364645382,0.00769230769230769,0.00769230769230769,0.384615384615385,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",4.0,1,1,0.877147840375982,0.97687379429324,0.0153846153846154,0.0,0.369230769230769,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",5.0,1,1,0.88443156339428,0.982047214689356,0.00769230769230769,0.0,0.515384615384615,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",6.0,1,1,0.893404930542445,0.98007407559844,0.00769230769230769,0.0,0.507692307692308,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",7.0,1,1,0.860914266783799,0.994848791458643,0.0,0.0153846153846154,0.6,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",8.0,1,1,0.89209520693497,0.986975003564723,0.00769230769230769,0.0,0.376923076923077,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",9.0,1,1,0.884198143832351,0.980406461694816,0.0230769230769231,0.0,0.423076923076923,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",10.0,1,1,0.87734286122729,0.981481682035339,0.00769230769230769,0.0,0.576923076923077,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.1,1,0.932904641660279,1.33342615796257,0.0307692307692308,0.369230769230769,0.0384615384615385,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.11,1,0.950485704295432,1.35708387967762,0.0615384615384615,0.453846153846154,0.0769230769230769,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.13,1,0.898736041634445,1.25572529037132,0.0230769230769231,0.353846153846154,0.138461538461538,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.14,1,0.863409751789992,1.30326752747582,0.0461538461538462,0.361538461538462,0.123076923076923,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.17,1,0.846265764131928,1.23404653043722,0.0153846153846154,0.323076923076923,0.153846153846154,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.2,1,0.832822175747202,1.21994394340341,0.00769230769230769,0.276923076923077,0.192307692307692,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.25,1,0.844014420031093,1.14346090462768,0.0307692307692308,0.3,0.107692307692308,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.33,1,0.820995992604471,1.0502158383224,0.0153846153846154,0.107692307692308,0.207692307692308,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.5,1,0.915662271352443,1.0165597840242,0.0,0.0307692307692308,0.0769230769230769,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,1.0,1,1.02642627216588,0.987897945178108,0.00769230769230769,0.0,0.00769230769230769,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,2.0,1,1.07851786113529,0.980630884954934,0.0538461538461539,0.0,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,3.0,1,1.10144493973908,0.98051439631265,0.0230769230769231,0.0153846153846154,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,4.0,1,1.10252775231799,0.989039749617144,0.0769230769230769,0.00769230769230769,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,5.0,1,1.11307849863059,0.986390506877888,0.0538461538461539,0.0,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,6.0,1,1.0255543170253,1.01039422374969,0.0230769230769231,0.0153846153846154,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,7.0,1,1.06324506280036,0.99693415353978,0.0538461538461539,0.0153846153846154,0.00769230769230769,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,8.0,1,1.03643848395294,0.9906979037904,0.0,0.0,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,9.0,1,1.03841018675595,0.995999265579851,0.0153846153846154,0.0,0.0307692307692308,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,10.0,1,1.06202555047605,0.990338993521471,0.0615384615384615,0.0,0.0153846153846154,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.1,1,0.926395001841682,1.41089339591074,0.0,0.346153846153846,0.0384615384615385,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.11,1,0.905832925661731,1.35676022496034,0.00769230769230769,0.284615384615385,0.0615384615384615,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.13,1,0.869392124612303,1.30263485408046,0.00769230769230769,0.461538461538462,0.1,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.14,1,0.907733478804543,1.33986905943486,0.0153846153846154,0.284615384615385,0.0769230769230769,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.17,1,0.932370063758291,1.32390153671059,0.0230769230769231,0.338461538461538,0.00769230769230769,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.2,1,0.831609208651722,1.29143804252099,0.0,0.246153846153846,0.1,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.25,1,0.819998458031276,1.18357347350961,0.0,0.338461538461538,0.130769230769231,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.33,1,0.822189543575266,1.09340602112183,0.0153846153846154,0.276923076923077,0.0538461538461539,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.5,1,0.8948058802314,1.0340321645308,0.0,0.0615384615384615,0.0615384615384615,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,1.0,1,0.988035690182816,0.990233923220084,0.0538461538461539,0.0153846153846154,0.0153846153846154,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,2.0,1,1.05074013665714,0.99376529212809,0.0769230769230769,0.0153846153846154,0.0153846153846154,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,3.0,1,1.09540916818741,0.997932804607983,0.0307692307692308,0.0153846153846154,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,4.0,1,1.09440432378895,0.990662741444803,0.0461538461538462,0.0153846153846154,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,5.0,1,1.11044964701418,0.996185630081929,0.1,0.0153846153846154,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,6.0,1,1.07152742425081,0.996241350084259,0.0692307692307692,0.00769230769230769,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,7.0,1,1.09534328370601,1.00270128322036,0.0461538461538462,0.00769230769230769,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,8.0,1,1.08438813573466,1.00173156574013,0.00769230769230769,0.00769230769230769,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,9.0,1,1.08497779394727,0.994274767806808,0.0692307692307692,0.0153846153846154,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,10.0,1,1.0935372564121,1.00631116909445,0.123076923076923,0.0230769230769231,0.00769230769230769,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.1,1,1.07543596737452,1.07600421547597,0.138461538461538,0.115384615384615,0.0923076923076923,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.11,1,1.12852369816383,1.08209734031996,0.153846153846154,0.107692307692308,0.0461538461538462,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.13,1,1.14689556814412,1.06524666048231,0.169230769230769,0.0538461538461539,0.0384615384615385,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.14,1,1.09212687892165,1.07029408452025,0.107692307692308,0.0615384615384615,0.123076923076923,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.17,1,1.04334080337994,1.05585119421597,0.0769230769230769,0.0923076923076923,0.1,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.2,1,1.11915344507442,1.05699379804229,0.161538461538462,0.0769230769230769,0.0461538461538462,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.25,1,1.00290443510409,1.0337053238972,0.0230769230769231,0.0230769230769231,0.115384615384615,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.33,1,0.959516720762363,1.05616038362077,0.0384615384615385,0.0538461538461539,0.0538461538461539,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.5,1,0.981595434446113,1.01685306693687,0.0153846153846154,0.0230769230769231,0.0307692307692308,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,1.0,1,1.02322143745096,0.977288622744635,0.0384615384615385,0.0,0.00769230769230769,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,2.0,1,0.982323502638153,0.991772239498048,0.0307692307692308,0.00769230769230769,0.00769230769230769,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,3.0,1,0.967521897006556,0.98795353570852,0.00769230769230769,0.00769230769230769,0.00769230769230769,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,4.0,1,1.01792059100614,0.979667425650098,0.0,0.0,0.00769230769230769,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,5.0,1,0.969191157434188,0.996597164525846,0.00769230769230769,0.00769230769230769,0.00769230769230769,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,6.0,1,0.950045749772043,0.992497089142842,0.00769230769230769,0.00769230769230769,0.0153846153846154,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,7.0,1,0.983636927487341,0.993044814383943,0.00769230769230769,0.0,0.00769230769230769,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,8.0,1,0.931807864560901,0.994572792657058,0.00769230769230769,0.00769230769230769,0.0307692307692308,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,9.0,1,1.02835590266767,0.983050072386883,0.0153846153846154,0.0,0.0153846153846154,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,10.0,1,0.948553987705078,1.00282631293949,0.00769230769230769,0.0153846153846154,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.1,1,0.954681346439719,1.03051427129328,0.0615384615384615,0.00769230769230769,0.123076923076923,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.11,1,0.930558524365079,1.04303910885897,0.0230769230769231,0.0230769230769231,0.153846153846154,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.13,1,0.943591819102252,1.02995203910574,0.0615384615384615,0.0307692307692308,0.176923076923077,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.14,1,0.970754051869664,1.04715786988047,0.0615384615384615,0.0153846153846154,0.0692307692307692,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.17,1,0.9563935298511,1.03554260970406,0.0307692307692308,0.0153846153846154,0.107692307692308,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.2,1,0.963628407806577,1.03660378743165,0.0384615384615385,0.0307692307692308,0.146153846153846,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.25,1,0.978415568955708,1.04913613383376,0.0538461538461539,0.0615384615384615,0.130769230769231,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.33,1,0.954404359135772,1.02990871301193,0.0153846153846154,0.0153846153846154,0.0846153846153846,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.5,1,0.954922738852619,1.00956605814135,0.00769230769230769,0.00769230769230769,0.0538461538461539,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,1.0,1,1.00045340599188,0.991712777320006,0.0,0.0,0.0230769230769231,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,2.0,1,1.08303307895923,0.998967323310763,0.0769230769230769,0.0,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,3.0,1,1.07933906395264,0.985237116994865,0.0692307692307692,0.0153846153846154,0.00769230769230769,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,4.0,1,1.0913693104686,1.00034884077053,0.0769230769230769,0.00769230769230769,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,5.0,1,1.10646430970326,1.00804483955025,0.0538461538461539,0.0307692307692308,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,6.0,1,1.09648797404869,1.01229089246638,0.0846153846153846,0.0153846153846154,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,7.0,1,1.10306936361774,1.00992093325622,0.107692307692308,0.0,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,8.0,1,1.11408519873767,1.02405055926829,0.0846153846153846,0.0461538461538462,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,9.0,1,1.11331117884151,1.01661087540891,0.0923076923076923,0.0,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,10.0,1,1.10279030408581,1.0199122577285,0.1,0.00769230769230769,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.1,0.1,0.171468732099253,1.06114427079289,0.0,0.130769230769231,0.638461538461539,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.11,0.11,0.200330216824375,1.03172589962879,0.0,0.0692307692307692,0.623076923076923,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.13,0.13,0.227470171726901,1.03884057892162,0.0,0.0846153846153846,0.5,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.14,0.14,0.265655962531106,1.05019178703164,0.0,0.0923076923076923,0.653846153846154,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.17,0.17,0.380331061563536,1.03712376551347,0.0,0.115384615384615,0.730769230769231,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.2,0.2,0.369387075109707,1.04356704690198,0.0,0.138461538461538,0.584615384615385,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.25,0.25,0.474007465449571,1.02452232521071,0.0,0.0153846153846154,0.507692307692308,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.33,0.33,0.622974083611407,1.0142733458697,0.00769230769230769,0.0230769230769231,0.469230769230769,0.0
