"win_length","x","dXY","dXY_inv","vX","vX_inv","vY","vY_inv","Q0","Q1","Q2","Q3","Q4","nx","ny","gap_prop","A_dXY","A_dXY_inv","A_vX","A_vX_inv","A_vY","A_vY_inv","A_Q3","A_nx","A_ny","A_rand_idx","A_adj_rand_idx","A_ham_idx",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,9,792,0.03,0,0.02,0,0.02,0,0.01,0.009034,0.003751,0.012785,0.028613,51,30,0,0.14,0,-2.52E-006,0,0.01,0,0.12,4,77,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,801,0.05,0,0.06,0,0.03,0,0,-0.004649,0.020741,0.016092,0.052925,51,30,0,0.1,0,0,0,-6.63E-007,0,0.1,50,31,0.53,0.05,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,810,0.01,0,0.01,0,0,0,-6.46E-005,-0.000065,0.001234,0.001170,0.006229,51,30,0,0.01,0,8.55E-008,0,6.84E-009,0,0.01,34,47,0.51,0.02,0.41
,,,,,,,,,,,,,,,,,,,,,,,9,819,0,0,0,0,0,0,0,0.000823,-0.000880,-0.000057,0.000823,51,30,0,0.01,0,0.05,0,3.87E-011,0,0.01,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,828,0.02,0,0.01,0,0.02,0,0.01,0.015072,-0.003333,0.011739,0.020649,51,30,0,0.05,0,3.93E-007,0,0,0,0.05,15,66,0.61,0.21,0.26
,,,,,,,,,,,,,,,,,,,,,,,9,837,0.01,0,0,0,0.01,0,0,0.001380,-0.001670,-0.000290,0.005737,51,30,0,0.11,0,0,0,-4.33E-009,0,0.11,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,846,0,0,0,0,0,0,7.75E-005,0.000077,-0.000154,-0.000076,0.001549,51,30,0,0.01,0,2.98E-008,0,0,0,0.01,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,855,0.03,0,0.03,0,0.03,0,0,0.004230,-0.000211,0.004019,0.030412,51,30,0,0.08,0,6.97E-005,0,0.03,0,0.05,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,864,0,0,0,0,0,0,0,0.001339,-0.001128,0.000211,0.001824,51,30,0,0.01,0,-8.94E-009,0,4.18E-011,0,0.01,5,76,0.55,0.06,0.33
,,,,,,,,,,,,,,,,,,,,,,,9,873,0.02,0,0.03,0,0.02,0,0,-0.001181,0.005640,0.004458,0.023917,51,30,0,0.05,0,4.56E-007,0,1.40E-008,0,0.05,31,50,0.51,0.01,0.42
,,,,,,,,,,,,,,,,,,,,,,,9,882,0.09,0,0.09,0,0.06,0,0.01,0.007554,0.035484,0.043038,0.094885,51,30,0,0.16,0,0.03,0,0,0,0.16,54,27,0.52,0.03,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,891,0,0,0,0,0,0,0,0.000412,-0.000412,0.000000,0.000412,51,30,0,0.01,0,0.01,0,3.87E-011,0,0.01,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,900,0.04,0,0.04,0,0.05,0,0.01,0.007175,-0.009067,-0.001892,0.043040,51,30,0,0.19,0,-6.32E-007,0,0,0,0.19,9,72,0.52,0.01,0.38
,,,,,,,,,,,,,,,,,,,,,,,9,909,0.01,0,0.01,0,0.01,0,0,0.000954,-0.001400,-0.000446,0.010094,51,30,0,0.04,0,2.07E-006,0,0.01,0,0.03,6,75,0.53,0.02,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,918,0.01,0,0.01,0,0.01,0,0,-0.001649,0.001686,0.000036,0.010086,51,30,0,0.04,0,9.81E-006,0,0.01,0,0.03,3,78,0.52,0,0.38
,,,,,,,,,,,,,,,,,,,,,,,9,927,0.01,0,0,0,0.01,0,0,0.004983,-0.005351,-0.000368,0.006455,51,30,0,0.03,0,0.11,0,0,0,0.03,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,936,0.07,0,0.04,0,0.08,0,0.03,0.026007,-0.011371,0.014637,0.067159,51,30,0,0.13,0,0,0,0,0,0.13,57,24,0.56,0.11,0.32
,,,,,,,,,,,,,,,,,,,,,,,9,945,0.01,0,0.01,0,0,0,0,-0.000323,0.000105,-0.000218,0.005100,51,30,0,0.01,0,1.33E-007,0,6.57E-009,0,0.01,24,57,0.5,-0.02,0.47
,,,,,,,,,,,,,,,,,,,,,,,9,954,0,0,0,0,0,0,0,-0.001162,0.001452,0.000290,0.001452,51,30,0,0.01,0,-3.53E-008,0,4.30E-011,0,0.01,6,75,0.5,-0.04,0.44
,,,,,,,,,,,,,,,,,,,,,,,9,963,0,0,0,0,0,0,0,-0.000242,0.000242,0.000000,0.000242,51,30,0,0.01,0,0.01,0,3.87E-011,0,0.01,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,972,0,0,0,0,0,0,0,0.000412,-0.000412,0.000000,0.000412,51,30,0,0.01,0,0.01,0,3.87E-011,0,0.01,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,981,0.01,0,0.01,0,0.01,0,5.81E-005,0.000058,-0.000321,-0.000262,0.005810,51,30,0,0.01,0,1.16E-007,0,1.68E-009,0,0.01,30,51,0.5,0,0.44
,,,,,,,,,,,,,,,,,,,,,,,9,990,0,0,0,0,0,0,0,0.001469,-0.001339,0.000129,0.001953,51,30,0,0.01,0,0.05,0,0,0,0.01,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,999,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,39,42,0.49,-0.01,0.48
,,,,,,,,,,,,,,,,,,,,,,,9,1008,0,0,0,0,0,0,0,-0.000242,0.000242,0.000000,0.000242,51,30,0,0.01,0,0.01,0,3.87E-011,0,0.01,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,1017,0,0,0,0,0,0,0,0.000565,-0.000540,0.000024,0.001049,51,30,0,0.01,0,0.01,0,0,0,0.01,3,78,0.53,0.02,0.36
,,,,,,,,,,,,,,,,,,,,,,,9,1026,0,0,0,0,0,0,0,-0.000355,0.000283,-0.000072,0.001872,51,30,0,0.01,0,1.45E-007,0,4.41E-011,0,0.01,7,74,0.51,-0.02,0.41
,,,,,,,,,,,,,,,,,,,,,,,9,1035,0.08,0,0.09,0,0.07,0,-0.01,-0.007453,0.010155,0.002703,0.081902,51,30,0,0.15,0,0.03,0,0,0,0.15,44,37,0.5,0,0.46
,,,,,,,,,,,,,,,,,,,,,,,9,1044,0.12,0,0.13,0,0.11,0,-0.01,-0.013121,0.010273,-0.002847,0.119341,51,30,0,0.26,0,0.02,0,0.07,0,0.18,13,68,0.5,-0.03,0.46
,,,,,,,,,,,,,,,,,,,,,,,9,1053,0.23,0,0.26,0,0.19,0,-0.03,-0.027083,0.043771,0.016689,0.229098,51,30,0.01,0.44,0,0.16,0,0.16,0,0.28,13,68,0.5,-0.03,0.46
,,,,,,,,,,,,,,,,,,,,,,,9,1062,0.2,0,0.19,0,0.22,0,0.02,0.015698,-0.013817,0.001880,0.201792,51,30,0.01,0.62,0,1,0,0.18,0,0.44,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,1071,0.48,0,0.38,0,0.5,0,0.09,0.098182,-0.021834,0.076347,0.476164,51,30,0.54,0.8,0,0.17,0,0.08,0,0.73,55,26,0.5,-0.01,0.44
,,,,,,,,,,,,,,,,,,,,,,,9,1080,0.46,0,0.49,0,0.45,0,-0.03,-0.029180,0.012621,-0.016560,0.463933,51,30,0.47,0.82,0,0.23,0,0.04,0,0.79,54,27,0.5,0,0.43
,,,,,,,,,,,,,,,,,,,,,,,9,1089,0.5,0,0.52,0,0.49,0,-0.02,-0.019329,0.005453,-0.013876,0.496981,51,30,0.37,1,0,0.08,0,5.70E-008,0,1,51,30,0.49,-0.02,0.49
,,,,,,,,,,,,,,,,,,,,,,,9,1098,0.35,0,0.29,0,0.39,0,0.06,0.060817,-0.044165,0.016653,0.345845,51,30,0.13,0.51,0,0.22,0,0.02,0,0.49,51,30,0.49,-0.02,0.49
,,,,,,,,,,,,,,,,,,,,,,,9,1107,0.19,0,0.18,0,0.2,0,0.01,0.009929,-0.010227,-0.000297,0.193690,51,30,0.02,0.87,0,0.11,0,0.16,0,0.71,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,1116,0.16,0,0.13,0,0.15,0,0.03,0.027919,0.003743,0.031662,0.156943,51,30,0,0.53,0,0.2,0,0.13,0,0.4,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1125,0.26,0,0.19,0,0.32,0,0.08,0.078385,-0.057177,0.021209,0.264974,51,30,0.02,0.84,0,0.11,0,0.21,0,0.63,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,1134,0.27,0,0.26,0,0.29,0,0.01,0.013217,-0.017900,-0.004683,0.270648,51,30,0.01,0.45,0,0.15,0,0.01,0,0.44,54,27,0.5,-0.01,0.46
,,,,,,,,,,,,,,,,,,,,,,,9,1143,0.13,0,0.12,0,0.13,0,0.01,0.007599,-0.006767,0.000832,0.127531,51,30,0,0.21,0,0.08,0,1.62E-006,0,0.21,59,22,0.5,-0.01,0.44
,,,,,,,,,,,,,,,,,,,,,,,9,1152,0.09,0,0.09,0,0.08,0,0,-0.000815,0.006459,0.005644,0.088849,51,30,0,0.16,0,0.04,0,0.01,0,0.15,34,47,0.49,-0.01,0.49
,,,,,,,,,,,,,,,,,,,,,,,9,1161,0.03,0,0.02,0,0.03,0,0.01,0.006173,-0.005352,0.000821,0.028734,51,30,0,0.08,0,2.38E-005,0,0.02,0,0.06,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,1170,0.01,0,0,0,0.02,0,0.01,0.006525,-0.005007,0.001518,0.011482,51,30,0,0.05,0,1.11E-006,0,0,0,0.05,8,73,0.56,0.08,0.32
,,,,,,,,,,,,,,,,,,,,,,,9,1179,0.01,0,0,0,0.01,0,0,0.001895,-0.001764,0.000131,0.005729,51,30,0,0.02,0,0.02,0,0,0,0.02,4,77,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,1188,0.02,0,0,0,0.02,0,0.01,0.010174,-0.004907,0.005267,0.015073,51,30,0,0.05,0,9.14E-007,0,0,0,0.05,10,71,0.58,0.13,0.3
,,,,,,,,,,,,,,,,,,,,,,,9,1197,0.02,0,0,0,0.02,0,0.01,0.010676,-0.006679,0.003997,0.015033,51,30,0,0.05,0,1.06E-006,0,0,0,0.05,10,71,0.58,0.13,0.3
,,,,,,,,,,,,,,,,,,,,,,,9,1206,0.01,0,0.01,0,0.01,0,0,0.002411,-0.000683,0.001728,0.007746,51,30,0,0.01,0,0.01,0,8.41E-009,0,0.01,32,49,0.56,0.12,0.32
,,,,,,,,,,,,,,,,,,,,,,,9,1215,0.08,0,0.03,0,0.11,0,0.04,0.044619,-0.030672,0.013947,0.076495,51,30,0,0.22,0,1.84E-006,0,0.01,0,0.22,12,69,0.58,0.13,0.3
,,,,,,,,,,,,,,,,,,,,,,,9,1224,0.02,0,0.01,0,0.02,0,0.01,0.010400,-0.005479,0.004920,0.015977,51,30,0,0.05,0,6.67E-007,0,2.85E-009,0,0.05,12,69,0.58,0.13,0.3
,,,,,,,,,,,,,,,,,,,,,,,9,1233,0.01,0,0,0,0.01,0,0,0.004617,-0.002967,0.001650,0.005576,51,30,0,0.03,0,0.01,0,0,0,0.03,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1242,0.01,0,0,0,0.01,0,0.01,0.006496,-0.004311,0.002185,0.008432,51,30,0,0.05,0,3.87E-008,0,0,0,0.05,5,76,0.55,0.06,0.33
,,,,,,,,,,,,,,,,,,,,,,,9,1251,0,0,0,0,0,0,0,0.000412,-0.000412,0.000000,0.000412,51,30,0,0.01,0,0.01,0,3.87E-011,0,0.01,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1260,0.01,0,0,0,0,0,0,0.000113,0.000283,0.000396,0.005051,51,30,0,0.02,0,1.62E-006,0,0,0,0.01,6,75,0.51,-0.03,0.42
,,,,,,,,,,,,,,,,,,,,,,,9,1269,0,0,0,0,0,0,0,0.000452,-0.000573,-0.000121,0.004422,51,30,0,0.01,0,1.78E-007,0,4.88E-010,0,0.01,18,63,0.52,0.02,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1278,0,0,0,0,0.01,0,0,0.002622,-0.002825,-0.000203,0.003107,51,30,0,0.01,0,3.77E-007,0,0,0,0.01,3,78,0.55,0.06,0.33
,,,,,,,,,,,,,,,,,,,,,,,9,1287,0,0,0,0,0,0,0,-0.000465,0.000484,0.000019,0.000484,51,30,0,0.01,0,1.56E-007,0,3.87E-011,0,0.01,2,79,0.52,-0.02,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1296,0.01,0,0.01,0,0.01,0,0.01,0.008598,0.002137,0.010735,0.013943,51,30,0,0.04,0,8.25E-007,0,0.01,0,0.03,3,78,0.55,0.06,0.33
,,,,,,,,,,,,,,,,,,,,,,,9,1305,0,0,0,0,0,0,0,0.000823,-0.000766,0.000057,0.000823,51,30,0,0.01,0,1.56E-007,0,3.87E-011,0,0.01,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1314,0.01,0,0.01,0,0.01,0,0,0.001428,-0.001318,0.000110,0.006657,51,30,0,0.02,0,0.01,0,0.01,0,0.02,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1323,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,38,43,0.52,0.04,0.38
,,,,,,,,,,,,,,,,,,,,,,,9,1332,0,0,0,0,0,0,0,0.001235,-0.001064,0.000170,0.001235,51,30,0,0.01,0,-4.97E-008,0,0,0,0.01,3,78,0.55,0.06,0.33
,,,,,,,,,,,,,,,,,,,,,,,9,1341,0.01,0,0,0,0.01,0,0,0.002784,-0.002056,0.000728,0.005011,51,30,0,0.01,0,1.49E-007,0,0,0,0.01,15,66,0.57,0.12,0.31
,,,,,,,,,,,,,,,,,,,,,,,9,1350,0.01,0,0.01,0,0.01,0,0,-0.001191,0.000860,-0.000331,0.006536,51,30,0,0.04,0,9.69E-007,0,0.01,0,0.03,2,79,0.52,-0.02,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1359,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,43,38,0.5,0,0.44
,,,,,,,,,,,,,,,,,,,,,,,9,1368,0,0,0,0,0,0,0,0.001235,-0.001405,-0.000170,0.001235,51,30,0,0.01,0,0.05,0,0,0,0.01,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1377,0,0,0,0,0,0,0,-0.001299,0.001848,0.000549,0.002671,51,30,0,0.01,0,1.96E-007,0,7.40E-010,0,0.01,11,70,0.49,-0.04,0.48
,,,,,,,,,,,,,,,,,,,,,,,9,1386,0,0,0,0,0,0,0,-0.000589,0.000524,-0.000065,0.001348,51,30,0,0.01,0,-1.49E-008,0,0,0,0.01,4,77,0.52,-0.01,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1395,0,0,0,0,0,0,0,0.000823,-0.000795,0.000028,0.000823,51,30,0,0.01,0,0.01,0,0,0,0.01,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1404,0,0,0,0,0,0,0,0.001436,-0.001372,0.000065,0.001920,51,30,0,0.03,0,0.11,0,0,0,0.03,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,1413,0.01,0,0.01,0,0.02,0,0,0.004488,-0.004230,0.000258,0.011692,51,30,0,0.03,0,5.63E-007,0,0.01,0,0.02,10,71,0.58,0.13,0.3
,,,,,,,,,,,,,,,,,,,,,,,9,1422,0.01,0,0,0,0.01,0,0,0.002626,-0.002284,0.000342,0.005124,51,30,0,0.03,0,0.11,0,0,0,0.03,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,1431,0,0,0,0,0,0,0,0.001990,-0.001847,0.000143,0.002977,51,30,0,0.03,0,0.11,0,0,0,0.03,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,1440,0.01,0,0.01,0,0.01,0,0,0.001275,-0.000563,0.000712,0.008150,51,30,0,0.01,0,0,0,5.14E-009,0,0.01,52,29,0.5,-0.01,0.46
,,,,,,,,,,,,,,,,,,,,,,,9,1449,0,0,0,0,0,0,0,-0.000208,0.000363,0.000155,0.001186,51,30,0,0.01,0,4.97E-009,0,0,0,0.01,3,78,0.51,-0.03,0.41
,,,,,,,,,,,,,,,,,,,,,,,9,1458,0.01,0,0.01,0,0.01,0,0,0.002382,-0.002581,-0.000199,0.010361,51,30,0,0.04,0,7.64E-007,0,0,0,0.04,7,74,0.53,0.03,0.36
,,,,,,,,,,,,,,,,,,,,,,,9,1467,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,44,37,0.5,-0.01,0.47
,,,,,,,,,,,,,,,,,,,,,,,9,1476,0,0,0,0,0,0,-3.07E-005,-0.000031,0.000105,0.000074,0.000928,51,30,0,0.01,0,0.01,0,0,0,0.01,2,79,0.52,-0.02,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1485,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,42,39,0.49,-0.01,0.48
,,,,,,,,,,,,,,,,,,,,,,,9,1494,0.01,0,0,0,0.01,0,0,0.002889,-0.002532,0.000357,0.007827,51,30,0,0.05,0,4.97E-007,0,0,0,0.05,4,77,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1503,0.01,0,0.01,0,0.01,0,0,0.000524,0.000596,0.001121,0.006528,51,30,0,0.01,0,7.70E-008,0,3.88E-009,0,0.01,39,42,0.52,0.04,0.38
,,,,,,,,,,,,,,,,,,,,,,,9,1512,0,0,0,0,0,0,0,-0.000968,0.000968,0.000000,0.000968,51,30,0,0.02,0,0.05,0,1.55E-010,0,0.02,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,1521,0,0,0,0,0,0,0,0.001246,-0.001097,0.000148,0.002195,51,30,0,0.01,0,-9.93E-008,0,0,0,0.01,3,78,0.52,0,0.38
,,,,,,,,,,,,,,,,,,,,,,,9,1530,0.01,0,0.01,0,0.01,0,0,-0.000169,-0.000111,-0.000280,0.005253,51,30,0,0.01,0,1.59E-007,0,3.87E-010,0,0.01,25,56,0.5,-0.01,0.46
,,,,,,,,,,,,,,,,,,,,,,,9,1539,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,41,40,0.49,-0.01,0.49
,,,,,,,,,,,,,,,,,,,,,,,9,1548,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,35,46,0.5,0.01,0.43
,,,,,,,,,,,,,,,,,,,,,,,9,1557,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,39,42,0.49,-0.01,0.49
,,,,,,,,,,,,,,,,,,,,,,,9,1566,0.01,0,0.01,0,0.01,0,0,0.000486,0.000064,0.000549,0.008464,51,30,0,0.04,0,0.11,0,0.01,0,0.03,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1575,0.05,0,0.03,0,0.07,0,0.01,0.014968,-0.017730,-0.002762,0.047745,51,30,0.32,0.28,0,0.32,0,0.01,0,0.27,5,76,0.53,0.03,0.36
,,,,,,,,,,,,,,,,,,,,,,,9,1584,0.02,0,0,0,0.04,0,0.02,0.016519,-0.016611,-0.000092,0.018979,51,30,0,0.23,0,0.44,0,0,0,0.23,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1593,0.01,0,0,0,0.01,0,0.01,0.005092,-0.005464,-0.000373,0.005576,51,30,0,0.06,0,0.2,0,0,0,0.06,2,79,0.53,0.01,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,1602,0.02,0,0.02,0,0.02,0,0,-0.000492,0.001389,0.000897,0.023328,51,30,0,0.08,0,0.02,0,0.02,0,0.06,4,77,0.52,-0.01,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1611,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,43,38,0.5,-0.01,0.47
,,,,,,,,,,,,,,,,,,,,,,,9,1620,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,36,45,0.5,-0.01,0.47
,,,,,,,,,,,,,,,,,,,,,,,9,1629,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,46,35,0.5,0.01,0.43
,,,,,,,,,,,,,,,,,,,,,,,9,1638,0,0,0,0,0,0,0,0.000707,-0.000444,0.000263,0.004551,51,30,0,0.02,0,6.68E-007,0,0,0,0.01,6,75,0.54,0.05,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1647,0,0,0,0,0,0,0,0.001646,-0.001306,0.000341,0.001646,51,30,0,0.01,0,0,0,-8.15E-011,0,0.01,4,77,0.56,0.08,0.32
,,,,,,,,,,,,,,,,,,,,,,,9,1656,0.01,0,0.01,0,0.02,0,0.01,0.005350,-0.003587,0.001763,0.012903,51,30,0,0.05,0,9.60E-007,0,0.01,0,0.04,5,76,0.55,0.06,0.33
,,,,,,,,,,,,,,,,,,,,,,,9,1665,0,0,0,0,0,0,0,0.001235,-0.001064,0.000170,0.001235,51,30,0,0.01,0,-4.97E-008,0,0,0,0.01,3,78,0.55,0.06,0.33
,,,,,,,,,,,,,,,,,,,,,,,9,1674,0,0,0,0,0,0,0,0.000537,-0.000290,0.000248,0.002009,51,30,0,0.01,0,7.45E-008,0,0,0,0.01,2,79,0.52,-0.02,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1683,0,0,0,0,0.01,0,0,0.002067,-0.002243,-0.000176,0.003462,51,30,0,0.02,0,1.34E-007,0,0,0,0.01,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1692,0,0,0,0,0,0,0,0.000412,-0.000412,0.000000,0.000412,51,30,0,0.01,0,0.01,0,3.87E-011,0,0.01,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1701,0.01,0,0.01,0,0.01,0,0,-0.002745,0.002397,-0.000349,0.009804,51,30,0.32,0.11,0,0,0,-1.89E-008,0,0.11,4,77,0.52,-0.01,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1710,0.02,0,0.02,0,0.02,0,0,-0.002140,0.002359,0.000219,0.018252,51,30,0.32,0.14,0,-1.04E-005,0,0.01,0,0.14,4,77,0.52,-0.01,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1719,0.21,0,0.19,0,0.23,0,0.02,0.021788,-0.015775,0.006013,0.210023,51,30,0,0.44,0,-9.83E-008,0,-2.10E-006,0,0.44,53,28,0.52,0.03,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1728,0.01,0,0.01,0,0.01,0,0,0.001259,-0.001346,-0.000087,0.006488,51,30,0,0.01,0,0,0,1.84E-008,0,0.01,53,28,0.52,0.03,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1737,0.01,0,0.01,0,0.01,0,0,0.001364,0.000854,0.002218,0.006786,51,30,0,0.01,0,8.42E-008,0,1.29E-008,0,0.01,35,46,0.55,0.1,0.33
,,,,,,,,,,,,,,,,,,,,,,,9,1746,0.02,0,0.02,0,0.02,0,0,0.002871,-0.002421,0.000450,0.019971,51,30,0,0.05,0,0,0,3.38E-007,0,0.05,60,21,0.52,0.03,0.38
,,,,,,,,,,,,,,,,,,,,,,,9,1755,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,40,41,0.5,0,0.46
,,,,,,,,,,,,,,,,,,,,,,,9,1764,0.04,0,0.01,0,0.05,0,0.02,0.024539,-0.015095,0.009444,0.035423,51,30,0,0.11,0,0.03,0,0.02,0,0.08,3,78,0.55,0.06,0.33
,,,,,,,,,,,,,,,,,,,,,,,9,1773,0.01,0,0.01,0,0.01,0,0,0.000179,-0.000341,-0.000162,0.005931,51,30,0,0.01,0,1.14E-007,0,3.50E-009,0,0.01,31,50,0.5,0,0.43
,,,,,,,,,,,,,,,,,,,,,,,9,1782,0.01,0,0.01,0,0.01,0,0,-0.000218,-0.000049,-0.000267,0.005882,51,30,0,0.01,0,8.23E-008,0,1.14E-008,0,0.01,32,49,0.49,-0.01,0.49
,,,,,,,,,,,,,,,,,,,,,,,9,1791,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,44,37,0.49,-0.01,0.49
,,,,,,,,,,,,,,,,,,,,,,,9,1800,0.02,0,0.02,0,0.02,0,0,0.000871,-0.001571,-0.000699,0.020141,51,30,0,0.04,0,0,0,0.01,0,0.03,32,49,0.51,0.01,0.42
,,,,,,,,,,,,,,,,,,,,,,,9,1809,0,0,0,0,0,0,0,0.000412,-0.000412,0.000000,0.000412,51,30,0,0.01,0,0.01,0,3.87E-011,0,0.01,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1818,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,44,37,0.51,0.02,0.41
,,,,,,,,,,,,,,,,,,,,,,,9,1827,0.01,0,0.01,0,0.01,0,0,0.001775,-0.001325,0.000450,0.008069,51,30,0,0.03,0,1.34E-005,0,0.01,0,0.02,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1836,0.01,0,0.01,0,0.01,0,-9.68E-005,-0.000097,0.000067,-0.000030,0.006197,51,30,0,0.01,0,6.52E-008,0,9.51E-009,0,0.01,38,43,0.5,0,0.46
,,,,,,,,,,,,,,,,,,,,,,,9,1845,0.01,0,0.01,0,0.01,0,0,-0.000239,-0.000028,-0.000267,0.005648,51,30,0,0.01,0,1.12E-007,0,3.96E-009,0,0.01,29,52,0.49,-0.02,0.48
,,,,,,,,,,,,,,,,,,,,,,,9,1854,0.02,0,0.02,0,0.02,0,0,0.000224,-0.000958,-0.000734,0.015872,51,30,0,0.05,0,5.08E-007,0,0.01,0,0.04,11,70,0.51,-0.01,0.41
,,,,,,,,,,,,,,,,,,,,,,,9,1863,0.01,0,0.01,0,0.01,0,0,-0.000917,0.000597,-0.000320,0.007294,51,30,0,0.04,0,7.49E-007,0,0,0,0.04,5,76,0.51,-0.02,0.41
,,,,,,,,,,,,,,,,,,,,,,,9,1872,0.01,0,0.01,0,0.01,0,0,0.000302,-0.000374,-0.000072,0.005899,51,30,0,0.01,0,0,0,7.33E-008,0,0.01,56,25,0.49,-0.02,0.48
,,,,,,,,,,,,,,,,,,,,,,,9,1881,0.02,0,0,0,0.03,0,0.01,0.013800,-0.009826,0.003974,0.018583,51,30,0.33,0.13,0,0.2,0,0.01,0,0.12,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,1890,0.06,0,0.07,0,0.06,0,-0.01,-0.010614,0.007336,-0.003278,0.064012,51,30,0,0.25,0,-8.69E-006,0,0.04,0,0.22,6,75,0.51,-0.03,0.42
